constant type,value,seconds required
trivial_l2,1.1369794916194558,0.00014281272888183594
trivial_l1,0.7409089803695679,5.602836608886719e-05
ECLipsE,"tensor(1.1370, dtype=torch.float64)",8.487701416015625e-05
ECLipsE_Fast,"tensor(1.1370, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.129691674116209,6.840975999832153
dmoc_train_E,1.129691674116209,3.955775022506714
dmoc_test_E,1.127851014554233,0.23314690589904785
dmoc_union_T,0.7053356910573698,4.27629280090332
dmoc_train_T,0.7053356910573698,2.5859146118164062
dmoc_test_T,0.6894652882208172,0.198685884475708
