constant type,value,seconds required
trivial_l2,1.1676922287211398,0.00013208389282226562
trivial_l1,0.7290568947792053,5.4836273193359375e-05
ECLipsE,"tensor(1.1677, dtype=torch.float64)",7.677078247070312e-05
ECLipsE_Fast,"tensor(1.1677, dtype=torch.float64)",3.123283386230469e-05
dmoc_union_E,1.1617404781439262,5.148923873901367
dmoc_train_E,1.1617404781439262,3.3057849407196045
dmoc_test_E,1.1540845321850481,0.18729424476623535
dmoc_union_T,0.6949552214896054,4.840781211853027
dmoc_train_T,0.6949552214896054,2.8342390060424805
dmoc_test_T,0.6809432860255847,0.17270898818969727
