constant type,value,seconds required
trivial_l2,1.1261058810359805,0.0001289844512939453
trivial_l1,0.7457420825958252,5.2928924560546875e-05
ECLipsE,"tensor(1.1261, dtype=torch.float64)",8.392333984375e-05
ECLipsE_Fast,"tensor(1.1261, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1184384674720529,5.320276975631714
dmoc_train_E,1.1178532271499781,2.9588518142700195
dmoc_test_E,1.1177223902399003,0.18413376808166504
dmoc_union_T,0.7095517775261331,4.274701118469238
dmoc_train_T,0.7095517775261331,2.916090726852417
dmoc_test_T,0.6928152081355413,0.14083600044250488
