constant type,value,seconds required
trivial_l2,1.1385522923032863,0.00013113021850585938
trivial_l1,0.727368175983429,5.412101745605469e-05
ECLipsE,"tensor(1.1386, dtype=torch.float64)",7.915496826171875e-05
ECLipsE_Fast,"tensor(1.1386, dtype=torch.float64)",2.9802322387695312e-05
dmoc_union_E,1.132537671210464,5.881725788116455
dmoc_train_E,1.132537671210464,5.007361888885498
dmoc_test_E,1.126823570151668,0.22961115837097168
dmoc_union_T,0.6928226739959061,4.7118752002716064
dmoc_train_T,0.6928226739959061,3.0485141277313232
dmoc_test_T,0.678855405361085,0.21850013732910156
