constant type,value,seconds required
trivial_l2,1.2257478714857695,0.00014209747314453125
trivial_l1,0.7014420032501221,5.698204040527344e-05
ECLipsE,"tensor(1.2257, dtype=torch.float64)",7.915496826171875e-05
ECLipsE_Fast,"tensor(1.2257, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.2145444800916525,6.988394021987915
dmoc_train_E,1.2145444800916525,4.534781217575073
dmoc_test_E,1.21337097616919,0.24965643882751465
dmoc_union_T,0.6815102734602977,5.333983898162842
dmoc_train_T,0.6815102734602977,2.189239025115967
dmoc_test_T,0.6795152856754486,0.14377284049987793
