constant type,value,seconds required
trivial_l2,1.1082659818795746,0.00013017654418945312
trivial_l1,0.7123885750770569,5.5789947509765625e-05
ECLipsE,"tensor(1.1083, dtype=torch.float64)",8.511543273925781e-05
ECLipsE_Fast,"tensor(1.1083, dtype=torch.float64)",3.409385681152344e-05
dmoc_union_E,1.1021574444138105,5.4811201095581055
dmoc_train_E,1.1011970718870048,3.391380548477173
dmoc_test_E,1.0948607234550451,0.2537357807159424
dmoc_union_T,0.6782962875223645,5.230321884155273
dmoc_train_T,0.6782962875223645,2.865328073501587
dmoc_test_T,0.666423695230482,0.17952704429626465
