constant type,value,seconds required
trivial_l2,1.1405581148550104,0.0001270771026611328
trivial_l1,0.7047701478004456,5.1975250244140625e-05
ECLipsE,"tensor(1.1406, dtype=torch.float64)",7.390975952148438e-05
ECLipsE_Fast,"tensor(1.1406, dtype=torch.float64)",3.0040740966796875e-05
dmoc_union_E,1.1331342211358229,4.6014299392700195
dmoc_train_E,1.1321564716642774,3.371668815612793
dmoc_test_E,1.128576908104971,0.2808971405029297
dmoc_union_T,0.6721031185099139,3.5470468997955322
dmoc_train_T,0.6721031185099139,2.56520676612854
dmoc_test_T,0.6611710345909567,0.15624094009399414
