constant type,value,seconds required
trivial_l2,1.1270028419366438,0.00013518333435058594
trivial_l1,0.7783516645431519,5.7220458984375e-05
ECLipsE,"tensor(1.1270, dtype=torch.float64)",7.987022399902344e-05
ECLipsE_Fast,"tensor(1.1270, dtype=torch.float64)",3.2901763916015625e-05
dmoc_union_E,1.11877410881742,4.736442804336548
dmoc_train_E,1.117619633545038,3.4432549476623535
dmoc_test_E,1.116209358475736,0.21474123001098633
dmoc_union_T,0.7397429333314861,4.650830984115601
dmoc_train_T,0.7397429333314861,2.416965961456299
dmoc_test_T,0.7182392900577038,0.1677110195159912
