constant type,value,seconds required
trivial_l2,1.1997110043044585,0.00013184547424316406
trivial_l1,0.7489646077156067,5.602836608886719e-05
ECLipsE,"tensor(1.1997, dtype=torch.float64)",7.605552673339844e-05
ECLipsE_Fast,"tensor(1.1997, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1915866710460026,6.432029962539673
dmoc_train_E,1.1915866710460026,3.88769793510437
dmoc_test_E,1.187199359908468,0.24674391746520996
dmoc_union_T,0.7140146026867692,4.965627908706665
dmoc_train_T,0.7140146026867692,2.823195219039917
dmoc_test_T,0.6970614590731266,0.1832878589630127
