constant type,value,seconds required
trivial_l2,1.1870667696596697,0.00013184547424316406
trivial_l1,0.716613233089447,5.507469177246094e-05
ECLipsE,"tensor(1.1871, dtype=torch.float64)",7.724761962890625e-05
ECLipsE_Fast,"tensor(1.1871, dtype=torch.float64)",3.075599670410156e-05
dmoc_union_E,1.1798817047849908,5.4692089557647705
dmoc_train_E,1.1798817047849908,3.677480936050415
dmoc_test_E,1.1719752253195765,0.23822927474975586
dmoc_union_T,0.6857404625298855,5.288885116577148
dmoc_train_T,0.6857404625298855,2.961273193359375
dmoc_test_T,0.6750891482235752,0.14196300506591797
