constant type,value,seconds required
trivial_l2,1.0928785908385519,0.00015091896057128906
trivial_l1,0.7146879434585571,5.507469177246094e-05
ECLipsE,"tensor(1.0929, dtype=torch.float64)",7.700920104980469e-05
ECLipsE_Fast,"tensor(1.0929, dtype=torch.float64)",2.9087066650390625e-05
dmoc_union_E,1.0873843342416798,5.795946836471558
dmoc_train_E,1.0855012329283311,4.421172142028809
dmoc_test_E,1.0801985489052788,0.2536499500274658
dmoc_union_T,0.6801280423865914,3.6613619327545166
dmoc_train_T,0.6801280423865914,2.2476577758789062
dmoc_test_T,0.6679765968656084,0.15949010848999023
