constant type,value,seconds required
trivial_l2,1.1641747654984609,0.00013113021850585938
trivial_l1,0.7067177295684814,5.3882598876953125e-05
ECLipsE,"tensor(1.1642, dtype=torch.float64)",7.891654968261719e-05
ECLipsE_Fast,"tensor(1.1642, dtype=torch.float64)",3.0279159545898438e-05
dmoc_union_E,1.1559415921319656,6.260962724685669
dmoc_train_E,1.1558189878330776,3.938286066055298
dmoc_test_E,1.1517479975162672,0.2733898162841797
dmoc_union_T,0.6757859806670066,3.9081501960754395
dmoc_train_T,0.6757859806670066,2.9196722507476807
dmoc_test_T,0.6660266702455773,0.15665864944458008
