constant type,value,seconds required
trivial_l2,1.1121023791803764,0.00012111663818359375
trivial_l1,0.7167631983757019,5.0067901611328125e-05
ECLipsE,"tensor(1.1121, dtype=torch.float64)",7.200241088867188e-05
ECLipsE_Fast,"tensor(1.1121, dtype=torch.float64)",3.0040740966796875e-05
dmoc_union_E,1.1056696494979454,6.001891136169434
dmoc_train_E,1.10549303702596,3.8455750942230225
dmoc_test_E,1.0989792575395916,0.2550628185272217
dmoc_union_T,0.6823989178556119,3.8844377994537354
dmoc_train_T,0.6823989178556119,2.6280858516693115
dmoc_test_T,0.6699457342539809,0.15749502182006836
