constant type,value,seconds required
trivial_l2,1.1539005778635603,0.00014710426330566406
trivial_l1,0.7054884433746338,5.91278076171875e-05
ECLipsE,"tensor(1.1539, dtype=torch.float64)",8.296966552734375e-05
ECLipsE_Fast,"tensor(1.1539, dtype=torch.float64)",3.0040740966796875e-05
dmoc_union_E,1.1461318319564084,5.062086820602417
dmoc_train_E,1.1454912536990693,2.953955888748169
dmoc_test_E,1.1416667305301795,0.21473217010498047
dmoc_union_T,0.6738359491952813,3.823042869567871
dmoc_train_T,0.6738359491952813,2.529364585876465
dmoc_test_T,0.6629728212682302,0.23219513893127441
