constant type,value,seconds required
trivial_l2,1.2168236570360675,0.0001277923583984375
trivial_l1,0.7350691556930542,5.698204040527344e-05
ECLipsE,"tensor(1.2168, dtype=torch.float64)",7.700920104980469e-05
ECLipsE_Fast,"tensor(1.2168, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.2097527218836965,5.653820991516113
dmoc_train_E,1.2097527218836965,3.1144368648529053
dmoc_test_E,1.2002308403950195,0.18314003944396973
dmoc_union_T,0.7028402544290442,4.294058799743652
dmoc_train_T,0.7028402544290442,2.898453950881958
dmoc_test_T,0.6884212529720467,0.17551612854003906
