constant type,value,seconds required
trivial_l2,1.1436131502435,0.00012993812561035156
trivial_l1,0.7006306648254395,5.5789947509765625e-05
ECLipsE,"tensor(1.1436, dtype=torch.float64)",7.486343383789062e-05
ECLipsE_Fast,"tensor(1.1436, dtype=torch.float64)",3.123283386230469e-05
dmoc_union_E,1.1356938537478014,6.8657190799713135
dmoc_train_E,1.1342205065647,4.257797718048096
dmoc_test_E,1.1320611385777672,0.2746284008026123
dmoc_union_T,0.6690121636432099,4.493134260177612
dmoc_train_T,0.6690121636432099,2.12728214263916
dmoc_test_T,0.6585399221960097,0.17157292366027832
