constant type,value,seconds required
trivial_l2,1.1175203441090613,0.0001399517059326172
trivial_l1,0.7088740468025208,5.3882598876953125e-05
ECLipsE,"tensor(1.1175, dtype=torch.float64)",7.867813110351562e-05
ECLipsE_Fast,"tensor(1.1175, dtype=torch.float64)",3.218650817871094e-05
dmoc_union_E,1.1110879803301081,5.24236798286438
dmoc_train_E,1.1098760400889003,4.000061750411987
dmoc_test_E,1.1037806200195666,0.21837806701660156
dmoc_union_T,0.6752344470302377,3.641463041305542
dmoc_train_T,0.6752344470302377,2.2016186714172363
dmoc_test_T,0.6639556015159356,0.1453239917755127
