constant type,value,seconds required
trivial_l2,1.1682631376402006,0.00013685226440429688
trivial_l1,0.7686809301376343,5.984306335449219e-05
ECLipsE,"tensor(1.1683, dtype=torch.float64)",8.416175842285156e-05
ECLipsE_Fast,"tensor(1.1683, dtype=torch.float64)",3.123283386230469e-05
dmoc_union_E,1.1585202407226916,5.6545469760894775
dmoc_train_E,1.1585202407226916,4.140440225601196
dmoc_test_E,1.1571853687042923,0.24069809913635254
dmoc_union_T,0.7318676321762314,5.5849809646606445
dmoc_train_T,0.7318676321762314,2.837141275405884
dmoc_test_T,0.7116909849352022,0.18879008293151855
