constant type,value,seconds required
trivial_l2,1.1708176539265476,0.00014519691467285156
trivial_l1,0.685516893863678,5.507469177246094e-05
ECLipsE,"tensor(1.1708, dtype=torch.float64)",7.891654968261719e-05
ECLipsE_Fast,"tensor(1.1708, dtype=torch.float64)",2.9802322387695312e-05
dmoc_union_E,1.1617077744835946,6.209501266479492
dmoc_train_E,1.1589519298151008,3.883582353591919
dmoc_test_E,1.160688996756437,0.2068021297454834
dmoc_union_T,0.6596747047501438,3.7773518562316895
dmoc_train_T,0.6593464497013697,2.5405168533325195
dmoc_test_T,0.6596747047501438,0.15092206001281738
