constant type,value,seconds required
trivial_l2,1.1446136952588852,0.00011110305786132812
trivial_l1,0.7432429790496826,4.8160552978515625e-05
ECLipsE,"tensor(1.1446, dtype=torch.float64)",6.985664367675781e-05
ECLipsE_Fast,"tensor(1.1446, dtype=torch.float64)",2.8848648071289062e-05
dmoc_union_E,1.1370662482659852,6.459177255630493
dmoc_train_E,1.1370662482659852,3.617429256439209
dmoc_test_E,1.1350029194382252,0.2111802101135254
dmoc_union_T,0.7076801057715737,5.382661581039429
dmoc_train_T,0.7076801057715737,3.337538957595825
dmoc_test_T,0.6915579200524831,0.2139890193939209
