constant type,value,seconds required
trivial_l2,1.1371007455142896,0.00014281272888183594
trivial_l1,0.726839005947113,5.817413330078125e-05
ECLipsE,"tensor(1.1371, dtype=torch.float64)",8.606910705566406e-05
ECLipsE_Fast,"tensor(1.1371, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1312379253103884,6.1224753856658936
dmoc_train_E,1.1312379253103884,3.520206928253174
dmoc_test_E,1.125810290818597,0.21139907836914062
dmoc_union_T,0.6922898288900543,3.6656570434570312
dmoc_train_T,0.6922898288900543,2.3386993408203125
dmoc_test_T,0.678313748368793,0.1188361644744873
