constant type,value,seconds required
trivial_l2,1.1730467628754602,0.0001361370086669922
trivial_l1,0.7710831761360168,5.2928924560546875e-05
ECLipsE,"tensor(1.1730, dtype=torch.float64)",7.486343383789062e-05
ECLipsE_Fast,"tensor(1.1730, dtype=torch.float64)",2.9087066650390625e-05
dmoc_union_E,1.16333439778664,5.468529939651489
dmoc_train_E,1.16333439778664,3.907336950302124
dmoc_test_E,1.1620691093006457,0.2199110984802246
dmoc_union_T,0.7342389812087975,5.083341121673584
dmoc_train_T,0.7342389812087975,3.400269031524658
dmoc_test_T,0.7136374675138881,0.23980712890625
