constant type,value,seconds required
trivial_l2,1.1409282541598809,0.0001361370086669922
trivial_l1,0.706110417842865,5.1975250244140625e-05
ECLipsE,"tensor(1.1409, dtype=torch.float64)",8.0108642578125e-05
ECLipsE_Fast,"tensor(1.1409, dtype=torch.float64)",3.0040740966796875e-05
dmoc_union_E,1.1335537665516242,5.7437896728515625
dmoc_train_E,1.1324726481604444,3.5130538940429688
dmoc_test_E,1.128565917948116,0.20283293724060059
dmoc_union_T,0.673130989486965,4.373312950134277
dmoc_train_T,0.673130989486965,3.076392889022827
dmoc_test_T,0.6622931717148026,0.1810131072998047
