constant type,value,seconds required
trivial_l2,1.1156296754851407,0.0001418590545654297
trivial_l1,0.758362889289856,6.008148193359375e-05
ECLipsE,"tensor(1.1156, dtype=torch.float64)",8.606910705566406e-05
ECLipsE_Fast,"tensor(1.1156, dtype=torch.float64)",3.0040740966796875e-05
dmoc_union_E,1.1077807310185335,5.718089818954468
dmoc_train_E,1.1072745298568392,4.212944030761719
dmoc_test_E,1.1067841942015815,0.26845765113830566
dmoc_union_T,0.7209900285382093,3.897956132888794
dmoc_train_T,0.7209900285382093,3.2593579292297363
dmoc_test_T,0.7023740179284367,0.22698688507080078
