constant type,value,seconds required
trivial_l2,1.193267328554865,0.00011491775512695312
trivial_l1,0.6858361959457397,5.1975250244140625e-05
ECLipsE,"tensor(1.1933, dtype=torch.float64)",6.67572021484375e-05
ECLipsE_Fast,"tensor(1.1933, dtype=torch.float64)",2.9087066650390625e-05
dmoc_union_E,1.182974349889993,4.8956263065338135
dmoc_train_E,1.180891816247737,3.0948994159698486
dmoc_test_E,1.182784356364199,0.2292008399963379
dmoc_union_T,0.6678268167846327,4.51061487197876
dmoc_train_T,0.6678268167846327,2.679781675338745
dmoc_test_T,0.6655375262978116,0.19570589065551758
