constant type,value,seconds required
trivial_l2,1.157839987353655,0.000125885009765625
trivial_l1,0.7354620099067688,5.2928924560546875e-05
ECLipsE,"tensor(1.1578, dtype=torch.float64)",7.081031799316406e-05
ECLipsE_Fast,"tensor(1.1578, dtype=torch.float64)",3.0279159545898438e-05
dmoc_union_E,1.1516342718716106,4.809845685958862
dmoc_train_E,1.1516342718716106,2.8238322734832764
dmoc_test_E,1.1466359208899553,0.16900897026062012
dmoc_union_T,0.7006873825553291,5.670891761779785
dmoc_train_T,0.7006873825553291,3.6259961128234863
dmoc_test_T,0.6856156580163637,0.18946027755737305
