constant type,value,seconds required
trivial_l2,1.1240220380914197,0.00011873245239257812
trivial_l1,0.7661423683166504,4.982948303222656e-05
ECLipsE,"tensor(1.1240, dtype=torch.float64)",6.890296936035156e-05
ECLipsE_Fast,"tensor(1.1240, dtype=torch.float64)",2.8848648071289062e-05
dmoc_union_E,1.1162040566196558,4.466526031494141
dmoc_train_E,1.114873795381207,3.189913272857666
dmoc_test_E,1.1138649349606904,0.22214460372924805
dmoc_union_T,0.7282691686851761,6.128400564193726
dmoc_train_T,0.7282691686851761,3.22869610786438
dmoc_test_T,0.7086192775723962,0.21505951881408691
