constant type,value,seconds required
trivial_l2,1.1392021689269265,0.00013589859008789062
trivial_l1,0.745166003704071,5.412101745605469e-05
ECLipsE,"tensor(1.1392, dtype=torch.float64)",7.82012939453125e-05
ECLipsE_Fast,"tensor(1.1392, dtype=torch.float64)",3.1948089599609375e-05
dmoc_union_E,1.130840227378376,6.378424644470215
dmoc_train_E,1.130840227378376,4.214674711227417
dmoc_test_E,1.130270037235899,0.26160216331481934
dmoc_union_T,0.7093339405544687,4.644911050796509
dmoc_train_T,0.7093339405544687,2.9502763748168945
dmoc_test_T,0.6927014553800898,0.22519922256469727
