constant type,value,seconds required
trivial_l2,1.147805748648726,0.00013518333435058594
trivial_l1,0.7303941249847412,5.507469177246094e-05
ECLipsE,"tensor(1.1478, dtype=torch.float64)",7.677078247070312e-05
ECLipsE_Fast,"tensor(1.1478, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.14169458181537,5.709425210952759
dmoc_train_E,1.14169458181537,3.792269229888916
dmoc_test_E,1.1362292020543956,0.27982306480407715
dmoc_union_T,0.6958555734236663,4.840769052505493
dmoc_train_T,0.6958555734236663,2.741177797317505
dmoc_test_T,0.6813316251272834,0.18585205078125
