constant type,value,seconds required
trivial_l2,1.1016381238393504,0.00015497207641601562
trivial_l1,0.7748655676841736,5.8650970458984375e-05
ECLipsE,"tensor(1.1016, dtype=torch.float64)",8.225440979003906e-05
ECLipsE_Fast,"tensor(1.1016, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.0943603565290254,4.581331014633179
dmoc_train_E,1.0934560322191023,2.683418035507202
dmoc_test_E,1.0901307828419564,0.17719602584838867
dmoc_union_T,0.7357440959988236,5.131036758422852
dmoc_train_T,0.7357440959988236,3.3103368282318115
dmoc_test_T,0.7147161260727098,0.23032164573669434
