constant type,value,seconds required
trivial_l2,1.1438666298021685,0.00011491775512695312
trivial_l1,0.7291167378425598,5.078315734863281e-05
ECLipsE,"tensor(1.1439, dtype=torch.float64)",7.081031799316406e-05
ECLipsE_Fast,"tensor(1.1439, dtype=torch.float64)",2.9087066650390625e-05
dmoc_union_E,1.137822875477249,5.337239980697632
dmoc_train_E,1.137822875477249,3.294632911682129
dmoc_test_E,1.1324017037957017,0.24909710884094238
dmoc_union_T,0.6945799988804895,4.8199622631073
dmoc_train_T,0.6945799988804895,2.745694160461426
dmoc_test_T,0.6802095358741395,0.23160719871520996
