constant type,value,seconds required
trivial_l2,1.1390366489700652,0.00015497207641601562
trivial_l1,0.7463332414627075,6.508827209472656e-05
ECLipsE,"tensor(1.1390, dtype=torch.float64)",8.58306884765625e-05
ECLipsE_Fast,"tensor(1.1390, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.130670952918231,4.957813024520874
dmoc_train_E,1.130670952918231,3.332667112350464
dmoc_test_E,1.1304181126374484,0.18117618560791016
dmoc_union_T,0.7103832537410487,4.080291986465454
dmoc_train_T,0.7103832537410487,2.1674556732177734
dmoc_test_T,0.6937017735352097,0.16228795051574707
