constant type,value,seconds required
trivial_l2,1.1521519532398885,0.00012993812561035156
trivial_l1,0.7352231740951538,5.412101745605469e-05
ECLipsE,"tensor(1.1522, dtype=torch.float64)",7.510185241699219e-05
ECLipsE_Fast,"tensor(1.1522, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1457330086839417,5.7582550048828125
dmoc_train_E,1.1457330086839417,3.873013973236084
dmoc_test_E,1.1414291878816887,0.2323441505432129
dmoc_union_T,0.700373517513917,4.057437896728516
dmoc_train_T,0.700373517513917,2.609632730484009
dmoc_test_T,0.6851656853859354,0.18334364891052246
