constant type,value,seconds required
trivial_l2,1.1231170430516917,0.0001327991485595703
trivial_l1,0.7525021433830261,5.507469177246094e-05
ECLipsE,"tensor(1.1231, dtype=torch.float64)",8.0108642578125e-05
ECLipsE_Fast,"tensor(1.1231, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1152158206802794,5.296257972717285
dmoc_train_E,1.1152158206802794,2.9489548206329346
dmoc_test_E,1.114843240661209,0.20213699340820312
dmoc_union_T,0.7157531738359673,5.338085174560547
dmoc_train_T,0.7157531738359673,3.9238078594207764
dmoc_test_T,0.6981312495844164,0.23572111129760742
