constant type,value,seconds required
trivial_l2,1.1824739815465581,0.00014019012451171875
trivial_l1,0.7293592095375061,5.507469177246094e-05
ECLipsE,"tensor(1.1825, dtype=torch.float64)",8.225440979003906e-05
ECLipsE_Fast,"tensor(1.1825, dtype=torch.float64)",2.9802322387695312e-05
dmoc_union_E,1.1760991305932045,4.567254066467285
dmoc_train_E,1.1760991305932045,3.343187093734741
dmoc_test_E,1.1675802635885812,0.1891481876373291
dmoc_union_T,0.6955823338990421,5.593478202819824
dmoc_train_T,0.6955823338990421,3.5437357425689697
dmoc_test_T,0.6813428627745605,0.15409398078918457
