constant type,value,seconds required
trivial_l2,1.1295835151721032,0.00012302398681640625
trivial_l1,0.7285918593406677,5.0067901611328125e-05
ECLipsE,"tensor(1.1296, dtype=torch.float64)",7.605552673339844e-05
ECLipsE_Fast,"tensor(1.1296, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1233769807896101,5.843734979629517
dmoc_train_E,1.1233769807896101,3.837428331375122
dmoc_test_E,1.1188136663068193,0.23790335655212402
dmoc_union_T,0.6937379237509161,5.215699195861816
dmoc_train_T,0.6937379237509161,2.617335081100464
dmoc_test_T,0.6795213705986032,0.1339571475982666
