constant type,value,seconds required
trivial_l2,1.140325104646915,0.00011587142944335938
trivial_l1,0.7174407839775085,4.9114227294921875e-05
ECLipsE,"tensor(1.1403, dtype=torch.float64)",7.200241088867188e-05
ECLipsE_Fast,"tensor(1.1403, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1341509375198244,5.118849277496338
dmoc_train_E,1.1341509375198244,3.356058120727539
dmoc_test_E,1.1256179555662507,0.17543601989746094
dmoc_union_T,0.6836098508982288,4.213599681854248
dmoc_train_T,0.6836098508982288,2.9922397136688232
dmoc_test_T,0.6711264770846594,0.1837916374206543
