constant type,value,seconds required
trivial_l2,1.1604220080592256,0.00012803077697753906
trivial_l1,0.7459697723388672,4.9114227294921875e-05
ECLipsE,"tensor(1.1604, dtype=torch.float64)",6.818771362304688e-05
ECLipsE_Fast,"tensor(1.1604, dtype=torch.float64)",2.7894973754882812e-05
dmoc_union_E,1.1526798506884992,4.846915006637573
dmoc_train_E,1.1526798506884992,3.7078371047973633
dmoc_test_E,1.1502923641066471,0.21822690963745117
dmoc_union_T,0.7104751404293871,4.49157977104187
dmoc_train_T,0.7104751404293871,2.3412580490112305
dmoc_test_T,0.6939455790201184,0.18433523178100586
