constant type,value,seconds required
trivial_l2,1.1818864911770657,0.00012493133544921875
trivial_l1,0.6973078846931458,5.3882598876953125e-05
ECLipsE,"tensor(1.1819, dtype=torch.float64)",7.605552673339844e-05
ECLipsE_Fast,"tensor(1.1819, dtype=torch.float64)",3.409385681152344e-05
dmoc_union_E,1.1713258960123285,5.6459410190582275
dmoc_train_E,1.170393294105751,3.831757068634033
dmoc_test_E,1.1710466350096842,0.24010515213012695
dmoc_union_T,0.6699111379037295,4.789980888366699
dmoc_train_T,0.6699111379037295,3.5636422634124756
dmoc_test_T,0.6671026331118103,0.17932796478271484
