constant type,value,seconds required
trivial_l2,1.1474160513487721,0.00012111663818359375
trivial_l1,0.698789119720459,5.412101745605469e-05
ECLipsE,"tensor(1.1474, dtype=torch.float64)",7.081031799316406e-05
ECLipsE_Fast,"tensor(1.1474, dtype=torch.float64)",3.0040740966796875e-05
dmoc_union_E,1.1392898247707708,5.21258807182312
dmoc_train_E,1.1375551725666817,2.905170202255249
dmoc_test_E,1.1363685006212707,0.1562943458557129
dmoc_union_T,0.6679134173247971,4.370767831802368
dmoc_train_T,0.6679134173247971,3.0266268253326416
dmoc_test_T,0.6589065077692844,0.16959404945373535
