constant type,value,seconds required
trivial_l2,1.1422446965991584,0.0001308917999267578
trivial_l1,0.7589964270591736,5.412101745605469e-05
ECLipsE,"tensor(1.1422, dtype=torch.float64)",7.510185241699219e-05
ECLipsE_Fast,"tensor(1.1422, dtype=torch.float64)",2.9802322387695312e-05
dmoc_union_E,1.133025800115256,5.290653944015503
dmoc_train_E,1.133025800115256,3.566333055496216
dmoc_test_E,1.1328090471174137,0.19392824172973633
dmoc_union_T,0.7220859240507096,4.544227838516235
dmoc_train_T,0.7220859240507096,3.00191068649292
dmoc_test_T,0.7034707716125863,0.14618396759033203
