constant type,value,seconds required
trivial_l2,1.1645682579133994,0.00013208389282226562
trivial_l1,0.6766664981842041,5.817413330078125e-05
ECLipsE,"tensor(1.1646, dtype=torch.float64)",7.605552673339844e-05
ECLipsE_Fast,"tensor(1.1646, dtype=torch.float64)",3.409385681152344e-05
dmoc_union_E,1.1572754504059266,4.134526014328003
dmoc_train_E,1.1538831413430952,3.028740167617798
dmoc_test_E,1.1539213010343898,0.1907954216003418
dmoc_union_T,0.6556188152135963,5.914198637008667
dmoc_train_T,0.6556188152135963,2.657254934310913
dmoc_test_T,0.6545812658703158,0.1885089874267578
