constant type,value,seconds required
trivial_l2,1.156528166557811,0.00013494491577148438
trivial_l1,0.6969996690750122,5.078315734863281e-05
ECLipsE,"tensor(1.1565, dtype=torch.float64)",7.605552673339844e-05
ECLipsE_Fast,"tensor(1.1565, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1472648988201863,5.487362861633301
dmoc_train_E,1.1457289813593752,3.707834005355835
dmoc_test_E,1.1461311504890253,0.26140594482421875
dmoc_union_T,0.6673681279777662,5.369881868362427
dmoc_train_T,0.6673681279777662,3.5774619579315186
dmoc_test_T,0.6609770216700352,0.19421887397766113
