constant type,value,seconds required
trivial_l2,1.145742879153024,0.00014281272888183594
trivial_l1,0.6944723725318909,5.984306335449219e-05
ECLipsE,"tensor(1.1457, dtype=torch.float64)",8.0108642578125e-05
ECLipsE_Fast,"tensor(1.1457, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1367691592252755,4.218179702758789
dmoc_train_E,1.1356614546267498,3.3773226737976074
dmoc_test_E,1.1350914404974737,0.2132568359375
dmoc_union_T,0.6642423602859602,3.7020480632781982
dmoc_train_T,0.6642423602859602,3.149418592453003
dmoc_test_T,0.6569467274188154,0.20855426788330078
