constant type,value,seconds required
trivial_l2,1.167583271609927,0.00013375282287597656
trivial_l1,0.6986123323440552,5.1975250244140625e-05
ECLipsE,"tensor(1.1676, dtype=torch.float64)",7.104873657226562e-05
ECLipsE_Fast,"tensor(1.1676, dtype=torch.float64)",2.7894973754882812e-05
dmoc_union_E,1.1581373730741842,6.5778748989105225
dmoc_train_E,1.1568268706476768,4.21696400642395
dmoc_test_E,1.1565209602829958,0.24605655670166016
dmoc_union_T,0.6696094713846722,5.041403770446777
dmoc_train_T,0.6696094713846722,2.7208566665649414
dmoc_test_T,0.6639484173338603,0.21432900428771973
