constant type,value,seconds required
trivial_l2,1.2107848132881747,0.00013899803161621094
trivial_l1,0.7094918489456177,5.4836273193359375e-05
ECLipsE,"tensor(1.2108, dtype=torch.float64)",7.891654968261719e-05
ECLipsE_Fast,"tensor(1.2108, dtype=torch.float64)",2.8133392333984375e-05
dmoc_union_E,1.2011492989221615,4.850961923599243
dmoc_train_E,1.2011492989221615,2.778560161590576
dmoc_test_E,1.197600471317709,0.19565701484680176
dmoc_union_T,0.6822997057186466,4.990464925765991
dmoc_train_T,0.6822997057186466,3.481713056564331
dmoc_test_T,0.6788523264254894,0.23930907249450684
