constant type,value,seconds required
trivial_l2,1.1451610500264244,0.00011897087097167969
trivial_l1,0.6916462182998657,5.1975250244140625e-05
ECLipsE,"tensor(1.1452, dtype=torch.float64)",7.128715515136719e-05
ECLipsE_Fast,"tensor(1.1452, dtype=torch.float64)",2.8848648071289062e-05
dmoc_union_E,1.13585717082032,6.987151861190796
dmoc_train_E,1.1347184121830176,4.138835668563843
dmoc_test_E,1.1348914547176772,0.2250659465789795
dmoc_union_T,0.6619893010244525,3.700953960418701
dmoc_train_T,0.6619893010244525,2.5036511421203613
dmoc_test_T,0.6556106825111735,0.18058490753173828
