constant type,value,seconds required
trivial_l2,1.1580705517988295,0.00013709068298339844
trivial_l1,0.7102391123771667,5.698204040527344e-05
ECLipsE,"tensor(1.1581, dtype=torch.float64)",8.296966552734375e-05
ECLipsE_Fast,"tensor(1.1581, dtype=torch.float64)",3.0040740966796875e-05
dmoc_union_E,1.1503280389901114,5.354952096939087
dmoc_train_E,1.1503280389901114,3.401599168777466
dmoc_test_E,1.1449818606817173,0.18577289581298828
dmoc_union_T,0.6780122385163684,5.200785875320435
dmoc_train_T,0.6780122385163684,3.0121912956237793
dmoc_test_T,0.665882320867124,0.23328590393066406
