constant type,value,seconds required
trivial_l2,1.1373211647267119,0.0001308917999267578
trivial_l1,0.7183354496955872,5.316734313964844e-05
ECLipsE,"tensor(1.1373, dtype=torch.float64)",7.414817810058594e-05
ECLipsE_Fast,"tensor(1.1373, dtype=torch.float64)",2.9087066650390625e-05
dmoc_union_E,1.1310336109348362,5.786418199539185
dmoc_train_E,1.1310336109348362,3.868828058242798
dmoc_test_E,1.1232544734689698,0.2546977996826172
dmoc_union_T,0.6844267204317324,4.484537363052368
dmoc_train_T,0.6844267204317324,2.6427979469299316
dmoc_test_T,0.6715772395816696,0.13809704780578613
