constant type,value,seconds required
trivial_l2,1.1042491137127106,0.0001239776611328125
trivial_l1,0.7535896301269531,5.0067901611328125e-05
ECLipsE,"tensor(1.1042, dtype=torch.float64)",7.605552673339844e-05
ECLipsE_Fast,"tensor(1.1042, dtype=torch.float64)",3.0040740966796875e-05
dmoc_union_E,1.0966422652807046,4.625345945358276
dmoc_train_E,1.0966422652807046,3.42375111579895
dmoc_test_E,1.0961354976473319,0.24313592910766602
dmoc_union_T,0.716350794214043,3.8062005043029785
dmoc_train_T,0.716350794214043,3.261413097381592
dmoc_test_T,0.6983964173700598,0.22256112098693848
