constant type,value,seconds required
trivial_l2,1.1275314202855085,0.00013589859008789062
trivial_l1,0.7119358777999878,5.507469177246094e-05
ECLipsE,"tensor(1.1275, dtype=torch.float64)",7.82012939453125e-05
ECLipsE_Fast,"tensor(1.1275, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.120826698506907,5.360920190811157
dmoc_train_E,1.1207053660148891,3.773658037185669
dmoc_test_E,1.1130792670237808,0.18000221252441406
dmoc_union_T,0.6782422943718658,4.899450302124023
dmoc_train_T,0.6782422943718658,3.123182773590088
dmoc_test_T,0.6664335326597278,0.13737225532531738
