constant type,value,seconds required
trivial_l2,1.16734987151173,0.00014019012451171875
trivial_l1,0.7220858335494995,5.1975250244140625e-05
ECLipsE,"tensor(1.1673, dtype=torch.float64)",7.295608520507812e-05
ECLipsE_Fast,"tensor(1.1673, dtype=torch.float64)",3.0994415283203125e-05
dmoc_union_E,1.1611849473567997,5.7757251262664795
dmoc_train_E,1.1611849473567997,3.987060546875
dmoc_test_E,1.1517600672032005,0.2733440399169922
dmoc_union_T,0.6884645392461077,6.207004070281982
dmoc_train_T,0.6884645392461077,2.9927942752838135
dmoc_test_T,0.6753140505093591,0.16574597358703613
