constant type,value,seconds required
trivial_l2,1.1539370962239959,0.00016021728515625
trivial_l1,0.7227028012275696,6.318092346191406e-05
ECLipsE,"tensor(1.1539, dtype=torch.float64)",8.487701416015625e-05
ECLipsE_Fast,"tensor(1.1539, dtype=torch.float64)",3.314018249511719e-05
dmoc_union_E,1.1478530257232655,7.7573161125183105
dmoc_train_E,1.1478530257232655,4.8860087394714355
dmoc_test_E,1.1399099902921193,0.2526893615722656
dmoc_union_T,0.6888451868300294,4.552255392074585
dmoc_train_T,0.6888451868300294,3.4945902824401855
dmoc_test_T,0.6753901529577458,0.17490315437316895
